,time,DiaSemana,Ano,Mes,Dia,Hora,Temp,dia_año,semana,sintetic
20391,2010-04-29 15:00:00,3,2010,4,29,15,19.018353448536914,119,17,2
20392,2010-04-29 16:00:00,3,2010,4,29,16,19.028948603274046,119,17,2
20393,2010-04-29 17:00:00,3,2010,4,29,17,19.23873266706994,119,17,2
20394,2010-04-29 18:00:00,3,2010,4,29,18,18.429262845150504,119,17,2
20395,2010-04-29 19:00:00,3,2010,4,29,19,18.091630580859544,119,17,2
20396,2010-04-29 20:00:00,3,2010,4,29,20,17.11405097044377,119,17,2
20397,2010-04-29 21:00:00,3,2010,4,29,21,15.723966668927744,119,17,2
20398,2010-04-29 22:00:00,3,2010,4,29,22,12.492444474092508,119,17,2
20399,2010-04-29 23:00:00,3,2010,4,29,23,13.572443913634174,119,17,2
20400,2011-04-30 00:00:00,5,2011,4,30,0,18.451126460887338,120,18,2
20401,2011-04-30 01:00:00,5,2011,4,30,1,18.20476528240664,120,18,2
20402,2011-04-30 02:00:00,5,2011,4,30,2,18.005127775706796,120,18,2
20403,2011-04-30 03:00:00,5,2011,4,30,3,17.7651380070144,120,18,2
20404,2011-04-30 04:00:00,5,2011,4,30,4,17.824604498371798,120,18,2
20405,2011-04-30 05:00:00,5,2011,4,30,5,18.204057347985724,120,18,2
20406,2011-04-30 06:00:00,5,2011,4,30,6,18.063178398222362,120,18,2
20407,2011-04-30 07:00:00,5,2011,4,30,7,18.17503203672794,120,18,2
20408,2011-04-30 08:00:00,5,2011,4,30,8,17.80478233458598,120,18,2
20409,2011-04-30 09:00:00,5,2011,4,30,9,17.57470364778652,120,18,2
20410,2011-04-30 10:00:00,5,2011,4,30,10,17.86212502268063,120,18,2
20411,2011-04-30 11:00:00,5,2011,4,30,11,17.923715317300775,120,18,2
20412,2011-04-30 12:00:00,5,2011,4,30,12,18.521919902979505,120,18,2
20413,2011-04-30 13:00:00,5,2011,4,30,13,18.927566326167494,120,18,2
20414,2011-04-30 14:00:00,5,2011,4,30,14,19.700630713813837,120,18,2
20415,2011-04-30 15:00:00,5,2011,4,30,15,19.492497994062887,120,18,2
20416,2011-04-30 16:00:00,5,2011,4,30,16,19.896020613988185,120,18,2
20417,2011-04-30 17:00:00,5,2011,4,30,17,21.217734177848627,120,18,2
20418,2011-04-30 18:00:00,5,2011,4,30,18,21.808859419318082,120,18,2
20419,2011-04-30 19:00:00,5,2011,4,30,19,21.772046829430167,120,18,2
20420,2011-04-30 20:00:00,5,2011,4,30,20,21.090305982082782,120,18,2
20421,2011-04-30 21:00:00,5,2011,4,30,21,20.456704675358026,120,18,2
20422,2011-04-30 22:00:00,5,2011,4,30,22,18.17078443020239,120,18,2
20423,2011-04-30 23:00:00,5,2011,4,30,23,17.68160174534563,120,18,2
20424,2011-05-01 00:00:00,6,2011,5,1,0,17.71416672870805,121,18,2
20425,2011-05-01 01:00:00,6,2011,5,1,1,17.142863651024356,121,18,2
20426,2011-05-01 02:00:00,6,2011,5,1,2,17.3488725675125,121,18,2
20427,2011-05-01 03:00:00,6,2011,5,1,3,16.878804112020646,121,18,2
20428,2011-05-01 04:00:00,6,2011,5,1,4,16.774029817724227,121,18,2
20429,2011-05-01 05:00:00,6,2011,5,1,5,16.724474408259766,121,18,2
20430,2011-05-01 06:00:00,6,2011,5,1,6,16.429265754735468,121,18,2
20431,2011-05-01 07:00:00,6,2011,5,1,7,16.59138273712648,121,18,2
20432,2011-05-01 08:00:00,6,2011,5,1,8,16.68129040858355,121,18,2
20433,2011-05-01 09:00:00,6,2011,5,1,9,16.003089233340745,121,18,2
20434,2011-05-01 10:00:00,6,2011,5,1,10,16.30112962454865,121,18,2
20435,2011-05-01 11:00:00,6,2011,5,1,11,15.295154812419185,121,18,2
20436,2011-05-01 12:00:00,6,2011,5,1,12,15.145072715183858,121,18,2
20437,2011-05-01 13:00:00,6,2011,5,1,13,15.032511142257306,121,18,2
20438,2011-05-01 14:00:00,6,2011,5,1,14,14.942603470800293,121,18,2
20439,2011-05-01 15:00:00,6,2011,5,1,15,14.309002164075537,121,18,2
20440,2011-05-01 16:00:00,6,2011,5,1,16,13.912558888359456,121,18,2
20441,2011-05-01 17:00:00,6,2011,5,1,17,13.665489775457843,121,18,2
20442,2011-05-01 18:00:00,6,2011,5,1,18,13.837517839741793,121,18,2
20443,2011-05-01 19:00:00,6,2011,5,1,19,13.655578693564962,121,18,2
20444,2011-05-01 20:00:00,6,2011,5,1,20,13.231525975432987,121,18,2
20445,2011-05-01 21:00:00,6,2011,5,1,21,13.17559915618017,121,18,2
20446,2011-05-01 22:00:00,6,2011,5,1,22,12.757209913415522,121,18,2
20447,2011-05-01 23:00:00,6,2011,5,1,23,12.575978701659665,121,18,2
20448,2011-05-02 00:00:00,0,2011,5,2,0,12.97879338716399,122,18,2
20449,2011-05-02 01:00:00,0,2011,5,2,1,12.992952075582423,122,18,2
20450,2011-05-02 02:00:00,0,2011,5,2,2,12.893841256653388,122,18,2
20451,2011-05-02 03:00:00,0,2011,5,2,3,12.68500060248158,122,18,2
20452,2011-05-02 04:00:00,0,2011,5,2,4,12.592969127761762,122,18,2
20453,2011-05-02 05:00:00,0,2011,5,2,5,12.328909588758052,122,18,2
20454,2011-05-02 06:00:00,0,2011,5,2,6,12.269443097400597,122,18,2
20455,2011-05-02 07:00:00,0,2011,5,2,7,12.164668803104234,122,18,2
20456,2011-05-02 08:00:00,0,2011,5,2,8,11.950872607985957,122,18,2
20457,2011-05-02 09:00:00,0,2011,5,2,9,12.109449918272333,122,18,2
20458,2011-05-02 10:00:00,0,2011,5,2,10,13.02480912452387,122,18,2
20459,2011-05-02 11:00:00,0,2011,5,2,11,13.123212009031988,122,18,2
20460,2011-05-02 12:00:00,0,2011,5,2,12,13.424084137923614,122,18,2
20461,2011-05-02 13:00:00,0,2011,5,2,13,13.455233252444145,122,18,2
20462,2011-05-02 14:00:00,0,2011,5,2,14,14.643147210750499,122,18,2
20463,2011-05-02 15:00:00,0,2011,5,2,15,14.873933831970874,122,18,2
20464,2011-05-02 16:00:00,0,2011,5,2,16,14.991450945843894,122,18,2
20465,2011-05-02 17:00:00,0,2011,5,2,17,15.062244387936005,122,18,2
20466,2011-05-02 18:00:00,0,2011,5,2,18,15.117463272767907,122,18,2
20467,2011-05-02 19:00:00,0,2011,5,2,19,14.842076783029427,122,18,2
20468,2011-05-02 20:00:00,0,2011,5,2,20,13.63292479209548,122,18,2
20469,2011-05-02 21:00:00,0,2011,5,2,21,12.947644272643458,122,18,2
20470,2011-05-02 22:00:00,0,2011,5,2,22,10.413239045744376,122,18,2
20471,2011-05-02 23:00:00,0,2011,5,2,23,9.40726423361491,122,18,2
20472,2011-05-03 00:00:00,1,2011,5,3,0,9.189928366391996,123,18,2
20473,2011-05-03 01:00:00,1,2011,5,3,1,8.836669090352189,123,18,2
20474,2011-05-03 02:00:00,1,2011,5,3,2,7.9722811624070005,123,18,2
20475,2011-05-03 03:00:00,1,2011,5,3,3,6.786491007363452,123,18,2
20476,2011-05-03 04:00:00,1,2011,5,3,4,6.441726944374636,123,18,2
20477,2011-05-03 05:00:00,1,2011,5,3,5,6.281025830825456,123,18,2
20478,2011-05-03 06:00:00,1,2011,5,3,6,6.082804192967444,123,18,2
20479,2011-05-03 07:00:00,1,2011,5,3,7,5.978029898671082,123,18,2
20480,2011-05-03 08:00:00,1,2011,5,3,8,5.29628905132364,123,18,2
20481,2011-05-03 09:00:00,1,2011,5,3,9,5.2877938382725915,123,18,2
20482,2011-05-03 10:00:00,1,2011,5,3,10,7.098690086989848,123,18,2
20483,2011-05-03 11:00:00,1,2011,5,3,11,7.185058086342281,123,18,2
20484,2011-05-03 12:00:00,1,2011,5,3,12,8.342530864548962,123,18,2
20485,2011-05-03 13:00:00,1,2011,5,3,13,10.75658723989136,123,18,2
20486,2011-05-03 14:00:00,1,2011,5,3,14,14.337319540912404,123,18,2
20487,2011-05-03 15:00:00,1,2011,5,3,15,15.088437961510124,123,18,2
20488,2011-05-03 16:00:00,1,2011,5,3,16,15.579036515208713,123,18,2
20489,2011-05-03 17:00:00,1,2011,5,3,17,16.852610538446527,123,18,2
20490,2011-05-03 18:00:00,1,2011,5,3,18,17.113130405345657,123,18,2
20491,2011-05-03 19:00:00,1,2011,5,3,19,17.031717946939693,123,18,2
20492,2011-05-03 20:00:00,1,2011,5,3,20,15.67956320297958,123,18,2
20493,2011-05-03 21:00:00,1,2011,5,3,21,14.255907082506383,123,18,2
20494,2011-05-03 22:00:00,1,2011,5,3,22,11.678317855931141,123,18,2
20495,2011-05-03 23:00:00,1,2011,5,3,23,11.442575693764297,123,18,2
20496,2011-05-04 00:00:00,2,2011,5,4,0,11.126836942033265,124,18,2
20497,2011-05-04 01:00:00,2,2011,5,4,1,10.596594060763096,124,18,2
20498,2011-05-04 02:00:00,2,2011,5,4,2,9.827777279642305,124,18,2
20499,2011-05-04 03:00:00,2,2011,5,4,3,9.100728629355899,124,18,2
20500,2011-05-04 04:00:00,2,2011,5,4,4,8.896135581709586,124,18,2
20501,2011-05-04 05:00:00,2,2011,5,4,5,8.844456368982321,124,18,2
20502,2011-05-04 06:00:00,2,2011,5,4,6,8.467835257052059,124,18,2
20503,2011-05-04 07:00:00,2,2011,5,4,7,8.294391323926277,124,18,2
20504,2011-05-04 08:00:00,2,2011,5,4,8,8.266781881510326,124,18,2
20505,2011-05-04 09:00:00,2,2011,5,4,9,8.426067126217674,124,18,2
20506,2011-05-04 10:00:00,2,2011,5,4,10,10.264572817350881,124,18,2
20507,2011-05-04 11:00:00,2,2011,5,4,11,10.407575570377048,124,18,2
20508,2011-05-04 12:00:00,2,2011,5,4,12,11.111970319193915,124,18,2
20509,2011-05-04 13:00:00,2,2011,5,4,13,12.163252934262403,124,18,2
20510,2011-05-04 14:00:00,2,2011,5,4,14,13.487798235806565,124,18,2
20511,2011-05-04 15:00:00,2,2011,5,4,15,16.84199152213273,124,18,2
20512,2011-05-04 16:00:00,2,2011,5,4,16,17.81327754763703,124,18,2
20513,2011-05-04 17:00:00,2,2011,5,4,17,18.15025433199571,124,18,2
20514,2011-05-04 18:00:00,2,2011,5,4,18,18.615367246541155,124,18,2
20515,2011-05-04 19:00:00,2,2011,5,4,19,18.589173672967036,124,18,2
20516,2011-05-04 20:00:00,2,2011,5,4,20,17.445859583178787,124,18,2
20517,2011-05-04 21:00:00,2,2011,5,4,21,16.622531851647068,124,18,2
20518,2011-05-04 22:00:00,2,2011,5,4,22,14.446341441734319,124,18,2
20519,2011-05-04 23:00:00,2,2011,5,4,23,14.219802427039383,124,18,2
20520,2011-05-05 00:00:00,3,2011,5,5,0,14.042110887388105,125,18,2
20521,2011-05-05 01:00:00,3,2011,5,5,1,13.997511018870057,125,18,2
20522,2011-05-05 02:00:00,3,2011,5,5,2,14.008130035183854,125,18,2
20523,2011-05-05 03:00:00,3,2011,5,5,3,13.701594430924843,125,18,2
20524,2011-05-05 04:00:00,3,2011,5,5,4,13.606023284100445,125,18,2
20525,2011-05-05 05:00:00,3,2011,5,5,5,13.380900138247398,125,18,2
20526,2011-05-05 06:00:00,3,2011,5,5,6,13.22798630332835,125,18,2
20527,2011-05-05 07:00:00,3,2011,5,5,7,13.114008861559967,125,18,2
20528,2011-05-05 08:00:00,3,2011,5,5,8,13.28178931931842,125,18,2
20529,2011-05-05 09:00:00,3,2011,5,5,9,13.329928859941049,125,18,2
20530,2011-05-05 10:00:00,3,2011,5,5,10,13.98052059276796,125,18,2
20531,2011-05-05 11:00:00,3,2011,5,5,11,14.045650559492742,125,18,2
20532,2011-05-05 12:00:00,3,2011,5,5,12,14.718896193789078,125,18,2
20533,2011-05-05 13:00:00,3,2011,5,5,13,15.72557894033946,125,18,2
20534,2011-05-05 14:00:00,3,2011,5,5,14,17.527979976005668,125,18,2
20535,2011-05-05 15:00:00,3,2011,5,5,15,18.690408295158818,125,18,2
20536,2011-05-05 16:00:00,3,2011,5,5,16,18.563688033813833,125,18,2
20537,2011-05-05 17:00:00,3,2011,5,5,17,18.772528687985698,125,18,2
20538,2011-05-05 18:00:00,3,2011,5,5,18,18.800846064822565,125,18,2
20539,2011-05-05 19:00:00,3,2011,5,5,19,18.281222199866193,125,18,2
20540,2011-05-05 20:00:00,3,2011,5,5,20,16.53262418019,125,18,2
20541,2011-05-05 21:00:00,3,2011,5,5,21,15.392141828085471,125,18,2
20542,2011-05-05 22:00:00,3,2011,5,5,22,12.106618180588669,125,18,2
20543,2011-05-05 23:00:00,3,2011,5,5,23,11.83406342853391,125,18,2
20544,2011-05-06 00:00:00,4,2011,5,6,0,12.810304994984676,126,18,2
20545,2011-05-06 01:00:00,4,2011,5,6,1,12.883930174760508,126,18,2
20546,2011-05-06 02:00:00,4,2011,5,6,2,12.154049786790438,126,18,2
20547,2011-05-06 03:00:00,4,2011,5,6,3,8.797732697201468,126,18,2
20548,2011-05-06 04:00:00,4,2011,5,6,4,8.485533617575072,126,18,2
20549,2011-05-06 05:00:00,4,2011,5,6,5,8.743929681211455,126,18,2
20550,2011-05-06 06:00:00,4,2011,5,6,6,8.974716302431887,126,18,2
20551,2011-05-06 07:00:00,4,2011,5,6,7,10.350232882282398,126,18,2
20552,2011-05-06 08:00:00,4,2011,5,6,8,10.10245583495987,126,18,2
20553,2011-05-06 09:00:00,4,2011,5,6,9,10.037325868235087,126,18,2
20554,2011-05-06 10:00:00,4,2011,5,6,10,10.098916162855232,126,18,2
20555,2011-05-06 11:00:00,4,2011,5,6,11,10.302093341659713,126,18,2
20556,2011-05-06 12:00:00,4,2011,5,6,12,12.035116804075585,126,18,2
20557,2011-05-06 13:00:00,4,2011,5,6,13,13.640712070725613,126,18,2
20558,2011-05-06 14:00:00,4,2011,5,6,14,16.04556529859599,126,18,2
20559,2011-05-06 15:00:00,4,2011,5,6,15,16.603417622282166,126,18,2
20560,2011-05-06 16:00:00,4,2011,5,6,16,16.652265097325767,126,18,2
20561,2011-05-06 17:00:00,4,2011,5,6,17,17.243390338795223,126,18,2
20562,2011-05-06 18:00:00,4,2011,5,6,18,17.444443714336956,126,18,2
20563,2011-05-06 19:00:00,4,2011,5,6,19,17.397012108135186,126,18,2
20564,2011-05-06 20:00:00,4,2011,5,6,20,16.648017490800214,126,18,2
20565,2011-05-06 21:00:00,4,2011,5,6,21,14.481738162780346,126,18,2
20566,2011-05-06 22:00:00,4,2011,5,6,22,12.77066066741304,126,18,2
20567,2011-05-06 23:00:00,4,2011,5,6,23,11.302404678421794,126,18,2
20568,2003-05-07 00:00:00,2,2003,5,7,0,13.1938437176928,127,19,2
20569,2003-05-07 01:00:00,2,2003,5,7,1,13.205145216079131,127,19,2
20570,2003-05-07 02:00:00,2,2003,5,7,2,12.754497967925033,127,19,2
20571,2003-05-07 03:00:00,2,2003,5,7,3,12.356120149807623,127,19,2
20572,2003-05-07 04:00:00,2,2003,5,7,4,12.423929140125495,127,19,2
20573,2003-05-07 05:00:00,2,2003,5,7,5,12.176708862924954,127,19,2
20574,2003-05-07 06:00:00,2,2003,5,7,6,12.440881387704962,127,19,2
20575,2003-05-07 07:00:00,2,2003,5,7,7,12.370953366439664,127,19,2
20576,2003-05-07 08:00:00,2,2003,5,7,8,12.233216354856495,127,19,2
20577,2003-05-07 09:00:00,2,2003,5,7,9,11.437873405920016,127,19,2
20578,2003-05-07 10:00:00,2,2003,5,7,10,12.83078308203261,127,19,2
20579,2003-05-07 11:00:00,2,2003,5,7,11,12.851267047857789,127,19,2
20580,2003-05-07 12:00:00,2,2003,5,7,12,12.423222796476352,127,19,2
20581,2003-05-07 13:00:00,2,2003,5,7,13,12.275596973805193,127,19,2
20582,2003-05-07 14:00:00,2,2003,5,7,14,12.654903513395652,127,19,2
20583,2003-05-07 15:00:00,2,2003,5,7,15,15.893489144722423,127,19,2
20584,2003-05-07 16:00:00,2,2003,5,7,16,15.608126310468094,127,19,2
20585,2003-05-07 17:00:00,2,2003,5,7,17,15.96200447868938,127,19,2
20586,2003-05-07 18:00:00,2,2003,5,7,18,15.886425708230945,127,19,2
20587,2003-05-07 19:00:00,2,2003,5,7,19,15.670990895241971,127,19,2
20588,2003-05-07 20:00:00,2,2003,5,7,20,15.218224616140446,127,19,2
20589,2003-05-07 21:00:00,2,2003,5,7,21,12.967107406317496,127,19,2
20590,2003-05-07 22:00:00,2,2003,5,7,22,9.304715585504141,127,19,2
20591,2003-05-07 23:00:00,2,2003,5,7,23,9.277874526836683,127,19,2
20592,2003-05-08 00:00:00,3,2003,5,8,0,9.482007841439383,128,19,2
20593,2003-05-08 01:00:00,3,2003,5,8,1,9.62115754032078,128,19,2
20594,2003-05-08 02:00:00,3,2003,5,8,2,9.539221677020066,128,19,2
20595,2003-05-08 03:00:00,3,2003,5,8,3,7.319183587759426,128,19,2
20596,2003-05-08 04:00:00,3,2003,5,8,4,6.9914401345565125,128,19,2
20597,2003-05-08 05:00:00,3,2003,5,8,5,7.204049572948918,128,19,2
20598,2003-05-08 06:00:00,3,2003,5,8,6,7.2768029688107845,128,19,2
20599,2003-05-08 07:00:00,3,2003,5,8,7,7.411008262148243,128,19,2
20600,2003-05-08 08:00:00,3,2003,5,8,8,7.091034589085837,128,19,2
20601,2003-05-08 09:00:00,3,2003,5,8,9,7.206168603896344,128,19,2
20602,2003-05-08 10:00:00,3,2003,5,8,10,7.678006161524763,128,19,2
20603,2003-05-08 11:00:00,3,2003,5,8,11,8.201406805540728,128,19,2
20604,2003-05-08 12:00:00,3,2003,5,8,12,9.471412686702195,128,19,2
20605,2003-05-08 13:00:00,3,2003,5,8,13,10.990757876011628,128,19,2
20606,2003-05-08 14:00:00,3,2003,5,8,14,13.142280631305255,128,19,2
20607,2003-05-08 15:00:00,3,2003,5,8,15,18.03017868338401,128,19,2
20608,2003-05-08 16:00:00,3,2003,5,8,16,17.922108105064922,128,19,2
20609,2003-05-08 17:00:00,3,2003,5,8,17,18.113527233983007,128,19,2
20610,2003-05-08 18:00:00,3,2003,5,8,18,18.11493992128129,128,19,2
20611,2003-05-08 19:00:00,3,2003,5,8,19,18.12906679426419,128,19,2
20612,2003-05-08 20:00:00,3,2003,5,8,20,18.000512250119925,128,19,2
20613,2003-05-08 21:00:00,3,2003,5,8,21,15.713371514190612,128,19,2
20614,2003-05-08 22:00:00,3,2003,5,8,22,10.612157680070311,128,19,2
20615,2003-05-08 23:00:00,3,2003,5,8,23,10.877742892148547,128,19,2
20616,2003-05-09 00:00:00,4,2003,5,9,0,10.964623160993312,129,19,2
20617,2003-05-09 01:00:00,4,2003,5,9,1,11.042320962399174,129,19,2
20618,2003-05-09 02:00:00,4,2003,5,9,2,10.412262427362464,129,19,2
20619,2003-05-09 03:00:00,4,2003,5,9,3,7.358032488462413,129,19,2
20620,2003-05-09 04:00:00,4,2003,5,9,4,7.2068749475454865,129,19,2
20621,2003-05-09 05:00:00,4,2003,5,9,5,6.896083741921984,129,19,2
20622,2003-05-09 06:00:00,4,2003,5,9,6,6.357143537624893,129,19,2
20623,2003-05-09 07:00:00,4,2003,5,9,7,6.099328105687221,129,19,2
20624,2003-05-09 08:00:00,4,2003,5,9,8,6.037169864562486,129,19,2
20625,2003-05-09 09:00:00,4,2003,5,9,9,5.997614620210413,129,19,2
20626,2003-05-09 10:00:00,4,2003,5,9,10,7.086090183541842,129,19,2
20627,2003-05-09 11:00:00,4,2003,5,9,11,7.225239882423239,129,19,2
20628,2003-05-09 12:00:00,4,2003,5,9,12,8.136423189819425,129,19,2
20629,2003-05-09 13:00:00,4,2003,5,9,13,9.583014983266992,129,19,2
20630,2003-05-09 14:00:00,4,2003,5,9,14,12.361064555351618,129,19,2
20631,2003-05-09 15:00:00,4,2003,5,9,15,18.535214392522164,129,19,2
20632,2003-05-09 16:00:00,4,2003,5,9,16,18.96467133120194,129,19,2
20633,2003-05-09 17:00:00,4,2003,5,9,17,19.311486062931806,129,19,2
20634,2003-05-09 18:00:00,4,2003,5,9,18,19.37858870960048,129,19,2
20635,2003-05-09 19:00:00,4,2003,5,9,19,19.459818229252107,129,19,2
20636,2003-05-09 20:00:00,4,2003,5,9,20,18.77819660782785,129,19,2
20637,2003-05-09 21:00:00,4,2003,5,9,21,14.133280771054729,129,19,2
20638,2003-05-09 22:00:00,4,2003,5,9,22,11.78821985589559,129,19,2
20639,2003-05-09 23:00:00,4,2003,5,9,23,11.603864163468927,129,19,2
20640,2003-05-10 00:00:00,5,2003,5,10,0,11.645538438768426,130,19,2
20641,2003-05-10 01:00:00,5,2003,5,10,1,11.684387339471357,130,19,2
20642,2003-05-10 02:00:00,5,2003,5,10,2,11.616578349153542,130,19,2
20643,2003-05-10 03:00:00,5,2003,5,10,3,10.919417167448103,130,19,2
20644,2003-05-10 04:00:00,5,2003,5,10,4,10.768965970180318,130,19,2
20645,2003-05-10 05:00:00,5,2003,5,10,5,10.711045790950493,130,19,2
20646,2003-05-10 06:00:00,5,2003,5,10,6,10.59732446343827,130,19,2
20647,2003-05-10 07:00:00,5,2003,5,10,7,10.620633803860017,130,19,2
20648,2003-05-10 08:00:00,5,2003,5,10,8,10.538697940559302,130,19,2
20649,2003-05-10 09:00:00,5,2003,5,10,9,11.071281052014115,130,19,2
20650,2003-05-10 10:00:00,5,2003,5,10,10,12.099011061519093,130,19,2
20651,2003-05-10 11:00:00,5,2003,5,10,11,12.04532894418412,130,19,2
20652,2003-05-10 12:00:00,5,2003,5,10,12,12.33069177843845,130,19,2
20653,2003-05-10 13:00:00,5,2003,5,10,13,12.818068896347995,130,19,2
20654,2003-05-10 14:00:00,5,2003,5,10,14,13.972234419049869,130,19,2
20655,2003-05-10 15:00:00,5,2003,5,10,15,19.38706483339024,130,19,2
20656,2003-05-10 16:00:00,5,2003,5,10,16,19.765665029331615,130,19,2
20657,2003-05-10 17:00:00,5,2003,5,10,17,20.138614476079795,130,19,2
20658,2003-05-10 18:00:00,5,2003,5,10,18,20.301779859032138,130,19,2
20659,2003-05-10 19:00:00,5,2003,5,10,19,20.29895448443557,130,19,2
20660,2003-05-10 20:00:00,5,2003,5,10,20,19.77414115312132,130,19,2
20661,2003-05-10 21:00:00,5,2003,5,10,21,17.318184285046527,130,19,2
20662,2003-05-10 22:00:00,5,2003,5,10,22,14.700474721317619,130,19,2
20663,2003-05-10 23:00:00,5,2003,5,10,23,14.406635763273584,130,19,2
20664,2003-05-11 00:00:00,6,2003,5,11,0,14.216629321653784,131,19,2
20665,2003-05-11 01:00:00,6,2003,5,11,1,14.07747962277233,131,19,2
20666,2003-05-11 02:00:00,6,2003,5,11,2,13.89736199224052,131,19,2
20667,2003-05-11 03:00:00,6,2003,5,11,3,13.333699760223396,131,19,2
20668,2003-05-11 04:00:00,6,2003,5,11,4,13.318866543591355,131,19,2
20669,2003-05-11 05:00:00,6,2003,5,11,5,13.075177984636525,131,19,2
20670,2003-05-11 06:00:00,6,2003,5,11,6,13.22916090015002,131,19,2
20671,2003-05-11 07:00:00,6,2003,5,11,7,12.842084580418941,131,19,2
20672,2003-05-11 08:00:00,6,2003,5,11,8,13.089304857619425,131,19,2
20673,2003-05-11 09:00:00,6,2003,5,11,9,12.791227837680538,131,19,2
20674,2003-05-11 10:00:00,6,2003,5,11,10,13.354183726048575,131,19,2
20675,2003-05-11 11:00:00,6,2003,5,11,11,13.40857218703269,131,19,2
20676,2003-05-11 12:00:00,6,2003,5,11,12,13.679808148304119,131,19,2
20677,2003-05-11 13:00:00,6,2003,5,11,13,13.74620445132365,131,19,2
20678,2003-05-11 14:00:00,6,2003,5,11,14,15.082606635504703,131,19,2
20679,2003-05-11 15:00:00,6,2003,5,11,15,21.526579746648395,131,19,2
20680,2003-05-11 16:00:00,6,2003,5,11,16,21.981465056697346,131,19,2
20681,2003-05-11 17:00:00,6,2003,5,11,17,22.11284497543818,131,19,2
20682,2003-05-11 18:00:00,6,2003,5,11,18,22.070464356489538,131,19,2
20683,2003-05-11 19:00:00,6,2003,5,11,19,21.924251221116663,131,19,2
20684,2003-05-11 20:00:00,6,2003,5,11,20,21.83525192132447,131,19,2
20685,2003-05-11 21:00:00,6,2003,5,11,21,16.766529895064764,131,19,2
20686,2003-05-11 22:00:00,6,2003,5,11,22,15.609538997766379,131,19,2
20687,2003-05-11 23:00:00,6,2003,5,11,23,15.555856880431406,131,19,2
20688,2003-05-12 00:00:00,0,2003,5,12,0,15.55726956772969,132,19,2
20689,2003-05-12 01:00:00,0,2003,5,12,1,15.562213973273742,132,19,2
20690,2003-05-12 02:00:00,0,2003,5,12,2,15.475333704428976,132,19,2
20691,2003-05-12 03:00:00,0,2003,5,12,3,13.409278530681831,132,19,2
20692,2003-05-12 04:00:00,0,2003,5,12,4,13.285668392081561,132,19,2
20693,2003-05-12 05:00:00,0,2003,5,12,5,13.198788123236795,132,19,2
20694,2003-05-12 06:00:00,0,2003,5,12,6,13.154288473340728,132,19,2
20695,2003-05-12 07:00:00,0,2003,5,12,7,12.987591372142674,132,19,2
20696,2003-05-12 08:00:00,0,2003,5,12,8,12.707879287081482,132,19,2
20697,2003-05-12 09:00:00,0,2003,5,12,9,13.011607056213563,132,19,2
20698,2003-05-12 10:00:00,0,2003,5,12,10,13.147931380498392,132,19,2
20699,2003-05-12 11:00:00,0,2003,5,12,11,13.117558603585223,132,19,2
20700,2003-05-12 12:00:00,0,2003,5,12,12,13.755386918762554,132,19,2
20701,2003-05-12 13:00:00,0,2003,5,12,13,14.434889509239383,132,19,2
20702,2003-05-12 14:00:00,0,2003,5,12,14,16.33919198733247,132,19,2
20703,2003-05-12 15:00:00,0,2003,5,12,15,21.513159217314637,132,19,2
20704,2003-05-12 16:00:00,0,2003,5,12,16,21.744839934233994,132,19,2
20705,2003-05-12 17:00:00,0,2003,5,12,17,21.888934038659443,132,19,2
20706,2003-05-12 18:00:00,0,2003,5,12,18,22.13120991031593,132,19,2
20707,2003-05-12 19:00:00,0,2003,5,12,19,21.89105306960687,132,19,2
20708,2003-05-12 20:00:00,0,2003,5,12,20,21.011655226422192,132,19,2
20709,2003-05-12 21:00:00,0,2003,5,12,21,19.40472342461885,132,19,2
20710,2003-05-12 22:00:00,0,2003,5,12,22,16.539087240040317,132,19,2
20711,2003-05-12 23:00:00,0,2003,5,12,23,16.799021702925415,132,19,2
20712,2003-05-13 00:00:00,1,2003,5,13,0,16.704371653940086,133,19,2
20713,2003-05-13 01:00:00,1,2003,5,13,1,16.14494748381776,133,19,2
20714,2003-05-13 02:00:00,1,2003,5,13,2,15.31428735242406,133,19,2
20715,2003-05-13 03:00:00,1,2003,5,13,3,14.28161293737503,133,19,2
20716,2003-05-13 04:00:00,1,2003,5,13,4,13.988480322980138,133,19,2
20717,2003-05-13 05:00:00,1,2003,5,13,5,13.91643327076747,133,19,2
20718,2003-05-13 06:00:00,1,2003,5,13,6,13.839441813010694,133,19,2
20719,2003-05-13 07:00:00,1,2003,5,13,7,13.946806047680639,133,19,2
20720,2003-05-13 08:00:00,1,2003,5,13,8,14.294327123059645,133,19,2
20721,2003-05-13 09:00:00,1,2003,5,13,9,14.452548100467993,133,19,2
20722,2003-05-13 10:00:00,1,2003,5,13,10,14.713188907002234,133,19,2
20723,2003-05-13 11:00:00,1,2003,5,13,11,14.747799745810312,133,19,2
20724,2003-05-13 12:00:00,1,2003,5,13,12,15.454849738603798,133,19,2
20725,2003-05-13 13:00:00,1,2003,5,13,13,15.911147735951033,133,19,2
20726,2003-05-13 14:00:00,1,2003,5,13,14,16.320120708805575,133,19,2
20727,2003-05-13 15:00:00,1,2003,5,13,15,19.444985012620066,133,19,2
20728,2003-05-13 16:00:00,1,2003,5,13,16,19.98604424786464,133,19,2
20729,2003-05-13 17:00:00,1,2003,5,13,17,20.381596691385425,133,19,2
20730,2003-05-13 18:00:00,1,2003,5,13,18,20.34416047798078,133,19,2
